case_id;task;resource;start_time;completion_time
application_received3890;application_received;;2023-03-24 17:43:25.303611;2023-03-24 17:43:25.303611
application_received3887;document_verification;verifier1;2023-03-24 17:37:35.343934;2023-03-24 17:50:53.107520
application_received3889;review_application;officer4;2023-03-24 17:39:43.979808;2023-03-24 17:58:19.026988
application_received3890;review_application;officer3;2023-03-24 17:43:25.303611;2023-03-24 18:01:47.900213
application_received3888;credit_check;analyst5;2023-03-24 16:59:32.452085;2023-03-24 18:04:15.000524
application_received3891;application_received;;2023-03-24 18:05:45.797349;2023-03-24 18:05:45.797349
application_received3892;application_received;;2023-03-24 18:16:17.776204;2023-03-24 18:16:17.776204
application_received3888;document_verification;verifier2;2023-03-24 18:04:15.000524;2023-03-24 18:18:10.693454
application_received3891;review_application;officer2;2023-03-24 18:05:45.797349;2023-03-24 18:21:54.970636
application_received3887;risk_assessment;risk7;2023-03-24 17:37:35.343934;2023-03-24 18:33:23.240115
application_received3887;application_approved;;2023-03-24 18:33:23.240115;2023-03-24 18:33:23.240115
application_received3892;review_application;officer1;2023-03-24 18:16:17.776204;2023-03-24 18:35:34.423736
application_received3889;credit_check;analyst4;2023-03-24 17:58:19.026988;2023-03-24 18:55:17.937039
application_received3889;document_verification;verifier5;2023-03-24 18:55:17.937039;2023-03-24 19:08:29.861821
application_received3893;application_received;;2023-03-24 19:10:08.644062;2023-03-24 19:10:08.644062
application_received3890;credit_check;analyst8;2023-03-24 18:01:47.900213;2023-03-24 19:12:48.018277
application_received3888;risk_assessment;risk4;2023-03-24 18:04:15.000524;2023-03-24 19:14:20.125390
application_received3888;application_approved;;2023-03-24 19:14:20.125390;2023-03-24 19:14:20.125390
application_received3894;application_received;;2023-03-24 19:16:19.795330;2023-03-24 19:16:19.795330
application_received3891;credit_check;analyst9;2023-03-24 18:21:54.970636;2023-03-24 19:27:17.244791
application_received3890;document_verification;verifier4;2023-03-24 19:12:48.018277;2023-03-24 19:27:33.620707
application_received3892;credit_check;analyst10;2023-03-24 18:35:34.423736;2023-03-24 19:32:52.903946
application_received3893;review_application;officer5;2023-03-24 19:10:08.644062;2023-03-24 19:33:14.375019
application_received3894;review_application;officer4;2023-03-24 19:16:19.795330;2023-03-24 19:39:40.675097
application_received3891;document_verification;verifier3;2023-03-24 19:27:17.244791;2023-03-24 19:40:30.511376
application_received3892;document_verification;verifier1;2023-03-24 19:32:52.903946;2023-03-24 19:47:23.001777
application_received3895;application_received;;2023-03-24 19:48:54.267154;2023-03-24 19:48:54.267154
application_received3895;review_application;officer3;2023-03-24 19:48:54.267154;2023-03-24 20:05:43.879335
application_received3889;risk_assessment;risk5;2023-03-24 18:55:17.937039;2023-03-24 20:07:35.240277
application_received3889;application_rejected;;2023-03-24 20:07:35.240277;2023-03-24 20:07:35.240277
application_received3890;risk_assessment;risk2;2023-03-24 19:12:48.018277;2023-03-24 20:25:59.231634
application_received3890;application_rejected;;2023-03-24 20:25:59.231634;2023-03-24 20:25:59.231634
application_received3892;risk_assessment;risk10;2023-03-24 19:32:52.903946;2023-03-24 20:28:24.633386
application_received3892;application_rejected;;2023-03-24 20:28:24.633386;2023-03-24 20:28:24.633386
application_received3893;credit_check;analyst1;2023-03-24 19:33:14.375019;2023-03-24 20:29:09.813978
application_received3891;risk_assessment;risk1;2023-03-24 19:27:17.244791;2023-03-24 20:31:52.793870
application_received3891;application_rejected;;2023-03-24 20:31:52.793870;2023-03-24 20:31:52.793870
application_received3894;credit_check;analyst6;2023-03-24 19:39:40.675097;2023-03-24 20:40:51.919081
application_received3893;document_verification;verifier2;2023-03-24 20:29:09.813978;2023-03-24 20:42:32.842962
application_received3894;document_verification;verifier5;2023-03-24 20:40:51.919081;2023-03-24 20:53:45.389198
application_received3895;credit_check;analyst2;2023-03-24 20:05:43.879335;2023-03-24 21:13:40.778160
application_received3896;application_received;;2023-03-24 21:15:25.094121;2023-03-24 21:15:25.094121
application_received3895;document_verification;verifier4;2023-03-24 21:13:40.778160;2023-03-24 21:26:15.740682
application_received3893;risk_assessment;risk3;2023-03-24 20:29:09.813978;2023-03-24 21:29:59.022238
application_received3893;application_approved;;2023-03-24 21:29:59.022238;2023-03-24 21:29:59.022238
application_received3896;review_application;officer2;2023-03-24 21:15:25.094121;2023-03-24 21:38:37.777553
application_received3894;risk_assessment;risk6;2023-03-24 20:40:51.919081;2023-03-24 21:46:57.497457
application_received3894;application_rejected;;2023-03-24 21:46:57.497457;2023-03-24 21:46:57.497457
application_received3897;application_received;;2023-03-24 21:49:37.827557;2023-03-24 21:49:37.827557
application_received3897;review_application;officer1;2023-03-24 21:49:37.827557;2023-03-24 22:06:35.479231
application_received3895;risk_assessment;risk8;2023-03-24 21:13:40.778160;2023-03-24 22:28:33.432788
application_received3895;application_approved;;2023-03-24 22:28:33.432788;2023-03-24 22:28:33.432788
application_received3896;credit_check;analyst3;2023-03-24 21:38:37.777553;2023-03-24 22:41:39.994903
application_received3896;document_verification;verifier3;2023-03-24 22:41:39.994903;2023-03-24 22:53:53.878729
application_received3897;credit_check;analyst7;2023-03-24 22:06:35.479231;2023-03-24 23:09:38.400837
application_received3897;document_verification;verifier1;2023-03-24 23:09:38.400837;2023-03-24 23:20:01.394216
application_received3898;application_received;;2023-03-24 23:30:42.828466;2023-03-24 23:30:42.828466
application_received3898;review_application;officer5;2023-03-24 23:30:42.828466;2023-03-24 23:49:52.626455
application_received3896;risk_assessment;risk9;2023-03-24 22:41:39.994903;2023-03-24 23:54:17.062895
application_received3896;application_rejected;;2023-03-24 23:54:17.062895;2023-03-24 23:54:17.062895
application_received3897;risk_assessment;risk7;2023-03-24 23:09:38.400837;2023-03-25 00:09:33.950444
application_received3897;application_rejected;;2023-03-25 00:09:33.950444;2023-03-25 00:09:33.950444
application_received3898;credit_check;analyst5;2023-03-24 23:49:52.626455;2023-03-25 00:47:22.194416
application_received3899;application_received;;2023-03-25 00:59:42.306560;2023-03-25 00:59:42.306560
application_received3898;document_verification;verifier2;2023-03-25 00:47:22.194416;2023-03-25 01:02:09.135660
application_received3899;review_application;officer4;2023-03-25 00:59:42.306560;2023-03-25 01:18:45.561225
application_received3900;application_received;;2023-03-25 01:33:38.363136;2023-03-25 01:33:38.363136
application_received3901;application_received;;2023-03-25 01:46:35.066195;2023-03-25 01:46:35.066195
application_received3898;risk_assessment;risk4;2023-03-25 00:47:22.194416;2023-03-25 01:52:11.706012
application_received3898;application_rejected;;2023-03-25 01:52:11.706012;2023-03-25 01:52:11.706012
application_received3900;review_application;officer3;2023-03-25 01:33:38.363136;2023-03-25 01:55:04.904456
application_received3901;review_application;officer2;2023-03-25 01:46:35.066195;2023-03-25 02:02:52.723120
application_received3899;credit_check;analyst4;2023-03-25 01:18:45.561225;2023-03-25 02:28:11.879000
application_received3899;document_verification;verifier5;2023-03-25 02:28:11.879000;2023-03-25 02:43:01.491092
application_received3901;credit_check;analyst9;2023-03-25 02:02:52.723120;2023-03-25 03:01:05.022944
application_received3900;credit_check;analyst8;2023-03-25 01:55:04.904456;2023-03-25 03:06:49.010905
application_received3901;document_verification;verifier4;2023-03-25 03:01:05.022944;2023-03-25 03:13:09.797566
application_received3900;document_verification;verifier3;2023-03-25 03:06:49.010905;2023-03-25 03:20:59.313631
application_received3902;application_received;;2023-03-25 03:23:05.791773;2023-03-25 03:23:05.791773
application_received3899;risk_assessment;risk5;2023-03-25 02:28:11.879000;2023-03-25 03:27:09.730880
application_received3899;application_rejected;;2023-03-25 03:27:09.730880;2023-03-25 03:27:09.730880
application_received3902;review_application;officer1;2023-03-25 03:23:05.791773;2023-03-25 03:41:46.668756
application_received3903;application_received;;2023-03-25 03:53:44.624482;2023-03-25 03:53:44.624482
application_received3901;risk_assessment;risk2;2023-03-25 03:01:05.022944;2023-03-25 04:00:00.089161
application_received3901;application_rejected;;2023-03-25 04:00:00.089161;2023-03-25 04:00:00.089161
application_received3904;application_received;;2023-03-25 04:09:09.494868;2023-03-25 04:09:09.494868
application_received3900;risk_assessment;risk10;2023-03-25 03:06:49.010905;2023-03-25 04:09:19.522738
application_received3900;application_rejected;;2023-03-25 04:09:19.522738;2023-03-25 04:09:19.522738
application_received3903;review_application;officer5;2023-03-25 03:53:44.624482;2023-03-25 04:17:12.556081
application_received3905;application_received;;2023-03-25 04:18:13.950150;2023-03-25 04:18:13.950150
application_received3906;application_received;;2023-03-25 04:24:04.625890;2023-03-25 04:24:04.625890
application_received3904;review_application;officer4;2023-03-25 04:09:09.494868;2023-03-25 04:24:18.456812
application_received3905;review_application;officer3;2023-03-25 04:18:13.950150;2023-03-25 04:35:08.021435
application_received3906;review_application;officer2;2023-03-25 04:24:04.625890;2023-03-25 04:40:51.409766
application_received3907;application_received;;2023-03-25 04:43:08.232198;2023-03-25 04:43:08.232198
application_received3902;credit_check;analyst10;2023-03-25 03:41:46.668756;2023-03-25 04:43:32.787746
application_received3902;document_verification;verifier1;2023-03-25 04:43:32.787746;2023-03-25 04:57:13.950548
application_received3908;application_received;;2023-03-25 05:00:55.829472;2023-03-25 05:00:55.829472
application_received3907;review_application;officer1;2023-03-25 04:43:08.232198;2023-03-25 05:01:09.309272
application_received3909;application_received;;2023-03-25 05:06:56.864167;2023-03-25 05:06:56.864167
application_received3904;credit_check;analyst6;2023-03-25 04:24:18.456812;2023-03-25 05:21:19.928433
application_received3903;credit_check;analyst1;2023-03-25 04:17:12.556081;2023-03-25 05:22:29.533820
application_received3908;review_application;officer5;2023-03-25 05:00:55.829472;2023-03-25 05:23:14.204638
application_received3909;review_application;officer4;2023-03-25 05:06:56.864167;2023-03-25 05:27:27.819848
application_received3904;document_verification;verifier2;2023-03-25 05:21:19.928433;2023-03-25 05:33:33.289279
application_received3903;document_verification;verifier5;2023-03-25 05:22:29.533820;2023-03-25 05:36:27.766803
application_received3905;credit_check;analyst2;2023-03-25 04:35:08.021435;2023-03-25 05:38:15.281346
application_received3902;risk_assessment;risk1;2023-03-25 04:43:32.787746;2023-03-25 05:44:06.385793
application_received3902;application_approved;;2023-03-25 05:44:06.385793;2023-03-25 05:44:06.385793
application_received3910;application_received;;2023-03-25 05:44:42.027048;2023-03-25 05:44:42.027048
application_received3905;document_verification;verifier4;2023-03-25 05:38:15.281346;2023-03-25 05:50:22.893509
application_received3906;credit_check;analyst3;2023-03-25 04:40:51.409766;2023-03-25 05:55:49.822569
application_received3910;review_application;officer3;2023-03-25 05:44:42.027048;2023-03-25 06:07:13.948630
application_received3906;document_verification;verifier3;2023-03-25 05:55:49.822569;2023-03-25 06:09:45.204769
application_received3907;credit_check;analyst7;2023-03-25 05:01:09.309272;2023-03-25 06:13:47.640912
application_received3904;risk_assessment;risk3;2023-03-25 05:21:19.928433;2023-03-25 06:23:59.983746
application_received3904;application_approved;;2023-03-25 06:23:59.983746;2023-03-25 06:23:59.983746
application_received3907;document_verification;verifier1;2023-03-25 06:13:47.640912;2023-03-25 06:26:04.993505
application_received3908;credit_check;analyst5;2023-03-25 05:23:14.204638;2023-03-25 06:27:16.073869
application_received3909;credit_check;analyst4;2023-03-25 05:27:27.819848;2023-03-25 06:30:32.243649
application_received3903;risk_assessment;risk6;2023-03-25 05:22:29.533820;2023-03-25 06:32:48.194759
application_received3903;application_approved;;2023-03-25 06:32:48.194759;2023-03-25 06:32:48.194759
application_received3908;document_verification;verifier2;2023-03-25 06:27:16.073869;2023-03-25 06:38:07.833937
application_received3909;document_verification;verifier5;2023-03-25 06:30:32.243649;2023-03-25 06:44:19.385633
application_received3905;risk_assessment;risk8;2023-03-25 05:38:15.281346;2023-03-25 06:51:18.945861
application_received3905;application_approved;;2023-03-25 06:51:18.945861;2023-03-25 06:51:18.945861
application_received3906;risk_assessment;risk9;2023-03-25 05:55:49.822569;2023-03-25 06:53:10.076895
application_received3906;application_approved;;2023-03-25 06:53:10.076895;2023-03-25 06:53:10.076895
application_received3910;credit_check;analyst9;2023-03-25 06:07:13.948630;2023-03-25 07:06:58.101879
application_received3907;risk_assessment;risk7;2023-03-25 06:13:47.640912;2023-03-25 07:14:39.785339
application_received3907;application_approved;;2023-03-25 07:14:39.785339;2023-03-25 07:14:39.785339
application_received3910;document_verification;verifier4;2023-03-25 07:06:58.101879;2023-03-25 07:19:44.123518
application_received3911;application_received;;2023-03-25 07:36:39.343913;2023-03-25 07:36:39.343913
application_received3909;risk_assessment;risk5;2023-03-25 06:30:32.243649;2023-03-25 07:37:14.715796
application_received3909;application_approved;;2023-03-25 07:37:14.715796;2023-03-25 07:37:14.715796
application_received3908;risk_assessment;risk4;2023-03-25 06:27:16.073869;2023-03-25 07:38:51.023345
application_received3908;application_rejected;;2023-03-25 07:38:51.023345;2023-03-25 07:38:51.023345
application_received3911;review_application;officer2;2023-03-25 07:36:39.343913;2023-03-25 08:00:15.217165
application_received3912;application_received;;2023-03-25 08:01:30.078250;2023-03-25 08:01:30.078250
application_received3910;risk_assessment;risk2;2023-03-25 07:06:58.101879;2023-03-25 08:05:54.747071
application_received3910;application_approved;;2023-03-25 08:05:54.747071;2023-03-25 08:05:54.747071
application_received3912;review_application;officer1;2023-03-25 08:01:30.078250;2023-03-25 08:19:05.061004
application_received3911;credit_check;analyst8;2023-03-25 08:00:15.217165;2023-03-25 09:00:41.532040
application_received3911;document_verification;verifier3;2023-03-25 09:00:41.532040;2023-03-25 09:15:14.666917
application_received3912;credit_check;analyst10;2023-03-25 08:19:05.061004;2023-03-25 09:17:19.685480
application_received3912;document_verification;verifier1;2023-03-25 09:17:19.685480;2023-03-25 09:31:58.478773
application_received3913;application_received;;2023-03-25 09:33:29.860123;2023-03-25 09:33:29.860123
application_received3914;application_received;;2023-03-25 09:51:03.922476;2023-03-25 09:51:03.922476
application_received3913;review_application;officer5;2023-03-25 09:33:29.860123;2023-03-25 09:55:58.495353
application_received3915;application_received;;2023-03-25 10:05:05.021852;2023-03-25 10:05:05.021852
application_received3911;risk_assessment;risk10;2023-03-25 09:00:41.532040;2023-03-25 10:11:36.285480
application_received3911;application_approved;;2023-03-25 10:11:36.285480;2023-03-25 10:11:36.285480
application_received3914;review_application;officer4;2023-03-25 09:51:03.922476;2023-03-25 10:14:34.760495
application_received3912;risk_assessment;risk1;2023-03-25 09:17:19.685480;2023-03-25 10:26:36.202595
application_received3912;application_approved;;2023-03-25 10:26:36.202595;2023-03-25 10:26:36.202595
application_received3915;review_application;officer3;2023-03-25 10:05:05.021852;2023-03-25 10:29:08.586295
application_received3916;application_received;;2023-03-25 10:55:21.605669;2023-03-25 10:55:21.605669
application_received3913;credit_check;analyst6;2023-03-25 09:55:58.495353;2023-03-25 11:07:37.268960
application_received3916;review_application;officer2;2023-03-25 10:55:21.605669;2023-03-25 11:14:10.358218
application_received3913;document_verification;verifier2;2023-03-25 11:07:37.268960;2023-03-25 11:20:05.203245
application_received3917;application_received;;2023-03-25 11:20:16.633194;2023-03-25 11:20:16.633194
application_received3915;credit_check;analyst2;2023-03-25 10:29:08.586295;2023-03-25 11:25:45.173483
application_received3914;credit_check;analyst1;2023-03-25 10:14:34.760495;2023-03-25 11:26:25.318679
application_received3918;application_received;;2023-03-25 11:28:32.548626;2023-03-25 11:28:32.548626
application_received3917;review_application;officer1;2023-03-25 11:20:16.633194;2023-03-25 11:36:38.692218
application_received3919;application_received;;2023-03-25 11:38:23.494573;2023-03-25 11:38:23.494573
application_received3915;document_verification;verifier5;2023-03-25 11:25:45.173483;2023-03-25 11:39:06.398595
application_received3914;document_verification;verifier4;2023-03-25 11:26:25.318679;2023-03-25 11:39:41.437869
application_received3918;review_application;officer5;2023-03-25 11:28:32.548626;2023-03-25 11:53:12.750760
application_received3919;review_application;officer4;2023-03-25 11:38:23.494573;2023-03-25 12:02:39.651953
application_received3920;application_received;;2023-03-25 12:05:42.491962;2023-03-25 12:05:42.491962
application_received3913;risk_assessment;risk3;2023-03-25 11:07:37.268960;2023-03-25 12:06:37.327411
application_received3913;application_approved;;2023-03-25 12:06:37.327411;2023-03-25 12:06:37.327411
application_received3916;credit_check;analyst3;2023-03-25 11:14:10.358218;2023-03-25 12:20:10.081953
application_received3914;risk_assessment;risk8;2023-03-25 11:26:25.318679;2023-03-25 12:25:53.683804
application_received3914;application_approved;;2023-03-25 12:25:53.683804;2023-03-25 12:25:53.683804
application_received3920;review_application;officer3;2023-03-25 12:05:42.491962;2023-03-25 12:26:15.295384
application_received3917;credit_check;analyst7;2023-03-25 11:36:38.692218;2023-03-25 12:34:42.866936
application_received3916;document_verification;verifier3;2023-03-25 12:20:10.081953;2023-03-25 12:34:46.892125
application_received3915;risk_assessment;risk6;2023-03-25 11:25:45.173483;2023-03-25 12:36:33.808438
application_received3915;application_rejected;;2023-03-25 12:36:33.808438;2023-03-25 12:36:33.808438
application_received3917;document_verification;verifier1;2023-03-25 12:34:42.866936;2023-03-25 12:44:55.603008
application_received3918;credit_check;analyst5;2023-03-25 11:53:12.750760;2023-03-25 12:48:41.331036
application_received3919;credit_check;analyst4;2023-03-25 12:02:39.651953;2023-03-25 12:58:53.378783
application_received3918;document_verification;verifier2;2023-03-25 12:48:41.331036;2023-03-25 13:02:14.653513
application_received3919;document_verification;verifier5;2023-03-25 12:58:53.378783;2023-03-25 13:09:20.513300
application_received3921;application_received;;2023-03-25 13:18:56.912429;2023-03-25 13:18:56.912429
application_received3920;credit_check;analyst9;2023-03-25 12:26:15.295384;2023-03-25 13:27:22.805782
application_received3916;risk_assessment;risk9;2023-03-25 12:20:10.081953;2023-03-25 13:31:00.030660
application_received3916;application_rejected;;2023-03-25 13:31:00.030660;2023-03-25 13:31:00.030660
application_received3917;risk_assessment;risk7;2023-03-25 12:34:42.866936;2023-03-25 13:31:05.091519
application_received3917;application_rejected;;2023-03-25 13:31:05.091519;2023-03-25 13:31:05.091519
application_received3920;document_verification;verifier4;2023-03-25 13:27:22.805782;2023-03-25 13:39:06.044574
application_received3921;review_application;officer2;2023-03-25 13:18:56.912429;2023-03-25 13:41:57.908888
application_received3922;application_received;;2023-03-25 13:49:06.935088;2023-03-25 13:49:06.935088
application_received3918;risk_assessment;risk5;2023-03-25 12:48:41.331036;2023-03-25 13:54:16.772818
application_received3918;application_approved;;2023-03-25 13:54:16.772818;2023-03-25 13:54:16.772818
application_received3919;risk_assessment;risk4;2023-03-25 12:58:53.378783;2023-03-25 14:12:19.623045
application_received3919;application_approved;;2023-03-25 14:12:19.623045;2023-03-25 14:12:19.623045
application_received3922;review_application;officer1;2023-03-25 13:49:06.935088;2023-03-25 14:12:32.362395
application_received3920;risk_assessment;risk2;2023-03-25 13:27:22.805782;2023-03-25 14:36:04.370852
application_received3920;application_approved;;2023-03-25 14:36:04.370852;2023-03-25 14:36:04.370852
application_received3923;application_received;;2023-03-25 14:39:28.565010;2023-03-25 14:39:28.565010
application_received3921;credit_check;analyst8;2023-03-25 13:41:57.908888;2023-03-25 14:39:32.578751
application_received3924;application_received;;2023-03-25 14:43:14.569458;2023-03-25 14:43:14.569458
application_received3921;document_verification;verifier3;2023-03-25 14:39:32.578751;2023-03-25 14:53:44.845729
application_received3923;review_application;officer5;2023-03-25 14:39:28.565010;2023-03-25 14:54:49.338958
application_received3924;review_application;officer4;2023-03-25 14:43:14.569458;2023-03-25 14:59:18.336404
application_received3922;credit_check;analyst10;2023-03-25 14:12:32.362395;2023-03-25 15:20:03.158924
application_received3925;application_received;;2023-03-25 15:21:54.294656;2023-03-25 15:21:54.294656
application_received3926;application_received;;2023-03-25 15:31:52.580756;2023-03-25 15:31:52.580756
application_received3922;document_verification;verifier1;2023-03-25 15:20:03.158924;2023-03-25 15:32:47.703392
application_received3925;review_application;officer3;2023-03-25 15:21:54.294656;2023-03-25 15:38:37.302641
application_received3927;application_received;;2023-03-25 15:48:28.346658;2023-03-25 15:48:28.346658
application_received3926;review_application;officer2;2023-03-25 15:31:52.580756;2023-03-25 15:50:25.054412
application_received3921;risk_assessment;risk10;2023-03-25 14:39:32.578751;2023-03-25 15:51:31.382678
application_received3921;application_approved;;2023-03-25 15:51:31.382678;2023-03-25 15:51:31.382678
application_received3927;review_application;officer1;2023-03-25 15:48:28.346658;2023-03-25 16:05:37.188259
application_received3923;credit_check;analyst6;2023-03-25 14:54:49.338958;2023-03-25 16:07:39.799132
application_received3924;credit_check;analyst2;2023-03-25 14:59:18.336404;2023-03-25 16:11:56.801388
application_received3923;document_verification;verifier2;2023-03-25 16:07:39.799132;2023-03-25 16:22:24.475992
application_received3924;document_verification;verifier5;2023-03-25 16:11:56.801388;2023-03-25 16:22:55.885444
application_received3928;application_received;;2023-03-25 16:23:24.691909;2023-03-25 16:23:24.691909
application_received3922;risk_assessment;risk1;2023-03-25 15:20:03.158924;2023-03-25 16:26:53.559200
application_received3922;application_rejected;;2023-03-25 16:26:53.559200;2023-03-25 16:26:53.559200
application_received3928;review_application;officer5;2023-03-25 16:23:24.691909;2023-03-25 16:38:58.760497
application_received3929;application_received;;2023-03-25 16:45:32.828499;2023-03-25 16:45:32.828499
application_received3925;credit_check;analyst1;2023-03-25 15:38:37.302641;2023-03-25 16:48:15.507433
application_received3926;credit_check;analyst3;2023-03-25 15:50:25.054412;2023-03-25 16:51:11.927265
application_received3925;document_verification;verifier4;2023-03-25 16:48:15.507433;2023-03-25 16:59:55.961766
application_received3926;document_verification;verifier3;2023-03-25 16:51:11.927265;2023-03-25 17:02:07.015852
application_received3929;review_application;officer4;2023-03-25 16:45:32.828499;2023-03-25 17:07:14.082953
application_received3923;risk_assessment;risk3;2023-03-25 16:07:39.799132;2023-03-25 17:08:06.485208
application_received3923;application_approved;;2023-03-25 17:08:06.485208;2023-03-25 17:08:06.485208
application_received3927;credit_check;analyst7;2023-03-25 16:05:37.188259;2023-03-25 17:13:15.263359
application_received3924;risk_assessment;risk8;2023-03-25 16:11:56.801388;2023-03-25 17:17:57.431464
application_received3924;application_approved;;2023-03-25 17:17:57.431464;2023-03-25 17:17:57.431464
application_received3927;document_verification;verifier1;2023-03-25 17:13:15.263359;2023-03-25 17:25:57.752697
application_received3928;credit_check;analyst5;2023-03-25 16:38:58.760497;2023-03-25 17:37:17.585040
application_received3925;risk_assessment;risk6;2023-03-25 16:48:15.507433;2023-03-25 17:45:19.037891
application_received3925;application_approved;;2023-03-25 17:45:19.037891;2023-03-25 17:45:19.037891
application_received3926;risk_assessment;risk9;2023-03-25 16:51:11.927265;2023-03-25 17:49:43.469745
application_received3926;application_approved;;2023-03-25 17:49:43.469745;2023-03-25 17:49:43.469745
application_received3928;document_verification;verifier2;2023-03-25 17:37:17.585040;2023-03-25 17:50:53.428447
application_received3930;application_received;;2023-03-25 17:56:30.656955;2023-03-25 17:56:30.656955
application_received3931;application_received;;2023-03-25 18:00:14.725881;2023-03-25 18:00:14.725881
application_received3930;review_application;officer3;2023-03-25 17:56:30.656955;2023-03-25 18:12:38.621376
application_received3927;risk_assessment;risk7;2023-03-25 17:13:15.263359;2023-03-25 18:20:39.850502
application_received3927;application_approved;;2023-03-25 18:20:39.850502;2023-03-25 18:20:39.850502
application_received3929;credit_check;analyst4;2023-03-25 17:07:14.082953;2023-03-25 18:21:26.945947
application_received3931;review_application;officer2;2023-03-25 18:00:14.725881;2023-03-25 18:23:57.616006
application_received3929;document_verification;verifier5;2023-03-25 18:21:26.945947;2023-03-25 18:33:05.252465
application_received3928;risk_assessment;risk5;2023-03-25 17:37:17.585040;2023-03-25 18:40:53.269402
application_received3928;application_approved;;2023-03-25 18:40:53.269402;2023-03-25 18:40:53.269402
application_received3932;application_received;;2023-03-25 19:16:42.596249;2023-03-25 19:16:42.596249
application_received3930;credit_check;analyst9;2023-03-25 18:12:38.621376;2023-03-25 19:16:52.583107
application_received3929;risk_assessment;risk4;2023-03-25 18:21:26.945947;2023-03-25 19:22:55.736210
application_received3929;application_approved;;2023-03-25 19:22:55.736210;2023-03-25 19:22:55.736210
application_received3933;application_received;;2023-03-25 19:27:40.711809;2023-03-25 19:27:40.711809
application_received3931;credit_check;analyst8;2023-03-25 18:23:57.616006;2023-03-25 19:28:27.437332
application_received3930;document_verification;verifier4;2023-03-25 19:16:52.583107;2023-03-25 19:31:28.078076
application_received3932;review_application;officer1;2023-03-25 19:16:42.596249;2023-03-25 19:34:43.186411
application_received3931;document_verification;verifier3;2023-03-25 19:28:27.437332;2023-03-25 19:38:27.615937
application_received3933;review_application;officer5;2023-03-25 19:27:40.711809;2023-03-25 19:43:18.872439
application_received3930;risk_assessment;risk2;2023-03-25 19:16:52.583107;2023-03-25 20:16:16.259581
application_received3930;application_rejected;;2023-03-25 20:16:16.259581;2023-03-25 20:16:16.259581
application_received3931;risk_assessment;risk10;2023-03-25 19:28:27.437332;2023-03-25 20:32:56.054243
application_received3931;application_rejected;;2023-03-25 20:32:56.054243;2023-03-25 20:32:56.054243
application_received3932;credit_check;analyst10;2023-03-25 19:34:43.186411;2023-03-25 20:35:35.600335
application_received3934;application_received;;2023-03-25 20:48:33.617940;2023-03-25 20:48:33.617940
application_received3932;document_verification;verifier1;2023-03-25 20:35:35.600335;2023-03-25 20:50:10.646899
application_received3933;credit_check;analyst6;2023-03-25 19:43:18.872439;2023-03-25 20:55:17.267633
application_received3934;review_application;officer4;2023-03-25 20:48:33.617940;2023-03-25 21:06:48.570931
application_received3933;document_verification;verifier2;2023-03-25 20:55:17.267633;2023-03-25 21:09:17.495037
application_received3935;application_received;;2023-03-25 21:11:09.437817;2023-03-25 21:11:09.437817
application_received3936;application_received;;2023-03-25 21:24:15.758717;2023-03-25 21:24:15.758717
application_received3935;review_application;officer3;2023-03-25 21:11:09.437817;2023-03-25 21:34:55.791992
application_received3932;risk_assessment;risk1;2023-03-25 20:35:35.600335;2023-03-25 21:42:55.031276
application_received3932;application_rejected;;2023-03-25 21:42:55.031276;2023-03-25 21:42:55.031276
application_received3936;review_application;officer2;2023-03-25 21:24:15.758717;2023-03-25 21:48:46.162365
application_received3933;risk_assessment;risk3;2023-03-25 20:55:17.267633;2023-03-25 21:53:52.244224
application_received3933;application_approved;;2023-03-25 21:53:52.244224;2023-03-25 21:53:52.244224
application_received3934;credit_check;analyst2;2023-03-25 21:06:48.570931;2023-03-25 22:07:00.772712
application_received3934;document_verification;verifier5;2023-03-25 22:07:00.772712;2023-03-25 22:19:30.921988
application_received3935;credit_check;analyst1;2023-03-25 21:34:55.791992;2023-03-25 22:45:54.691278
application_received3936;credit_check;analyst3;2023-03-25 21:48:46.162365;2023-03-25 22:46:48.939433
application_received3935;document_verification;verifier4;2023-03-25 22:45:54.691278;2023-03-25 23:00:35.929758
application_received3936;document_verification;verifier3;2023-03-25 22:46:48.939433;2023-03-25 23:00:59.234096
application_received3937;application_received;;2023-03-25 23:01:47.870706;2023-03-25 23:01:47.870706
application_received3938;application_received;;2023-03-25 23:10:05.783023;2023-03-25 23:10:05.783023
application_received3934;risk_assessment;risk8;2023-03-25 22:07:00.772712;2023-03-25 23:17:33.492562
application_received3934;application_approved;;2023-03-25 23:17:33.492562;2023-03-25 23:17:33.492562
application_received3937;review_application;officer1;2023-03-25 23:01:47.870706;2023-03-25 23:18:57.163269
application_received3938;review_application;officer5;2023-03-25 23:10:05.783023;2023-03-25 23:25:24.334363
application_received3935;risk_assessment;risk6;2023-03-25 22:45:54.691278;2023-03-25 23:43:05.564220
application_received3935;application_approved;;2023-03-25 23:43:05.564220;2023-03-25 23:43:05.564220
application_received3939;application_received;;2023-03-25 23:57:35.645905;2023-03-25 23:57:35.645905
application_received3936;risk_assessment;risk9;2023-03-25 22:46:48.939433;2023-03-25 23:59:08.126341
application_received3936;application_rejected;;2023-03-25 23:59:08.126341;2023-03-25 23:59:08.126341
application_received3939;review_application;officer4;2023-03-25 23:57:35.645905;2023-03-26 00:19:16.672735
application_received3937;credit_check;analyst7;2023-03-25 23:18:57.163269;2023-03-26 00:19:25.792422
